id,name,salary_from,salary_to,salary_currency,experience,schedule,employment,description,requirements,responsibility,skills,published_at
121116364,Middle Data Scientist (Исследования и аналитика),,,,От 1 года до 3 лет,Полный день,Полная занятость,"<p>Наша команда занимается задачами ранжирования резюме/вакансий в задачах подбора, рекомендацией образовательного контента, распознаванием документов и автоматизацией рутинных процессов, прогнозированием оттока и внутренних перемещений.</p><h3><strong>Обязанности</strong></h3> <ul> <li>Анализ бизнес-задачи и предложение методов моделирования для решения бизнес-задачи</li> <li>Разработка архитектуры модели и создание прототипа</li> <li>Вывод модели в промышленную эксплуатацию совместно с командой MLOps</li> <li>Разработка документации по модели</li> <li>Сопровождение модели во время промышленной эксплуатации.</li> </ul><h3><strong>Требования</strong></h3> <ul> <li>Опыт работы в области DS от 2х лет</li> <li>Знание Python и SQL</li> <li>Знание ML, DL стека Python и ключевых библиотек (numpy, pandas, pytorch, LightGBM)</li> <li>Опыт работы в команде и знание инструментов совместной разработки (git, jira и т.п.)</li> <li>Инструментальное владение AI для анализа, генерации и автоматизации.</li> </ul><h3><strong>Условия</strong></h3> <ul> <li>Формат работы - офис (ст.м.Кутузовская)</li> <li>Ежегодный пересмотр зарплаты и годовая премия</li> <li>Корпоративный спортзал и зоны отдыха</li> <li>Более 400 образовательных программ СберУниверситета для профессионального и карьерного развития</li> <li>Гибкий дисконт по ипотечному кредиту, равный 1/3 ключевой ставки ЦБ</li> <li>Расширенный ДМС, льготное страхование для семьи и корпоративная пенсионная программа</li> <li>Бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров</li> <li>Вознаграждение за рекомендацию друзей в команду Сбера.</li> </ul>",,,[],2025-06-23T09:42:00+0300
122023872,"Senior Data Scientist в команду ""Разработка AI-решений БСР""",,,,От 3 до 6 лет,Удаленная работа,Полная занятость,"<p><strong>Описание команды:</strong></p> <p>Мы разрабатываем AI-агентов для продуктовых команд и ТОП-процессов Блока &quot;Стратегия и развитие&quot;, совмещая Classic NLP, LLM-based и мультиагентные подходы с целью повышения внутренней эффективности и автономизации задач на основе Leading Edge технологий в области AI.</p> <p> </p> <p><strong>Основные направления деятельности:</strong></p> <ul> <li>Мэтчим разные сущности банка (продукты, функции, цели, встречи, письма, задачи Jira и др.) для создания полной картины в рамках анализа эффективности всей организации</li> <li>Формируем рекомендации по повышению эффективности на основе классификации, кластеризации и тематического моделирования с использованием цифровых следов</li> <li>Реализуем пайплайны обработки внутренних документов произвольной длины для максимального ускорения работы с ними (маршрутизация, рекомендация замечаний и генерация корректных документов с нуля)</li> <li>Проводим анализ графов целей организации (связанность, каскадирование, полнота и актуальность) для выравнивания стратегии банка на всех уровнях, а также рекомендуем амбициозные цели с учетом контекста и приоритетов стратегии</li> <li>Расширяем направление доменной адаптации для прокачивания стримов семантического поиска, ранжирования и прочих NLP downstream-задач</li> <li>Участвуем в развитии глобального направления AI-агентов и регулярно используем в работе современные подходы на основе LLM (External Tools, Reasoning, Reflection)</li> <li>Проверяем гипотезы любой сложности для получения Data-driven инсайтов, которые становятся предметом обсуждения на стратегических сессиях руководства банка</li> </ul> <p> </p> <p><strong>В наши глобальные планы входит:</strong></p> <ul> <li>Разработка и внедрение AI-агентов для самых приоритетных стратегических процессов банка с потенциалом переиспользования на внешнем рынке</li> <li>Создание SotA-решений с учетом специфики банка</li> </ul> <p> </p> <p><strong>Обязанности:</strong></p> <ul> <li>Разработка и внедрение ML-моделей и AI-агентов от этапа MVP до ПРОМ (CRISP-DM)</li> <li>Решение задач NLP: Preprocessing, Classification, Summarization (Ext/Abst), Sentence Compression, Simplification, NER, Semantic Search, Clustering и др.</li> <li>Создание мультиагентных пайплайнов на основе фреймворков для работы с LLM (LangChain/GigaChain)</li> <li>Адаптация и обучение языковых моделей (LLM) Сбера на основе внутренних и внешних данных (In-Context Learning, Prompt Tuning, RAG, PEFT)</li> <li>Индексация и ранжирование текстовых документов разной длины</li> <li>Взаимодействие с бизнес-заказчиком для выявления требований и самостоятельная постановка задач</li> <li>Определение ML SysDes решения с учетом разрешенного технологического стека</li> <li>Участие в валидации и автомониторинге моделей, проведение A/B тестирования</li> </ul> <p> </p> <p><strong>Почему стоит присоединиться к нам:</strong></p> <ul> <li>Возможность использовать передовые AI-технологии и платформы банка</li> <li>Участие в развитии инновационных сервисов стратегического блока, которые приносят реальную пользу процессам и продуктам всего банка, при этом быстро попадают в поле зрения ключевых руководителей</li> <li>Возможность участия в международных проектах и конференциях по AI и ML</li> <li>Работа в дружной команде профессионалов, ориентированной на достижение самых амбициозных целей и постоянное развитие</li> </ul> <p> </p> <p><strong>Требования:</strong></p> <ul> <li>образование в техническом ВУЗе в сфере компьютерных наук, прикладной математики или статистики. Наиболее приоритетны: ВШЭ, МФТИ, МГУ, МИФИ</li> <li>опыт в разработке NLP моделей (обязательно) и рекомендательных систем (желательно)</li> <li>понимание жизненного цикла моделей (CRISP-DM)</li> <li>умение переводить бизнес-постановку задачи в ML-постановку, грамотная интерпретация полученных результатов</li> <li>высокий уровень владения ядром Python и SQL</li> <li>свободное владение базовыми библиотеками на Python: pandas, numpy, matplotlib, seaborn и др.</li> <li>знание фреймворков, библиотек, алгоритмов машинного обучения: Scikit-learn, Pytorch, XGBoost, CatBoost, TensorFlow, transformers</li> <li>опыт работы с NLP библиотеками: pymorphy2, NLTK, Gensim, spaCy, regexp</li> <li>WEB-фреймворки: FastAPI (async methods), Flask и др.</li> <li>знание архитектур нейронных сетей: RNN, LSTM, трансформеры (BERT, BART, T5)</li> <li>знание фреймворков для работы с LLM (LangChain/GigaChain, LangServe/GigaServe, LlamaIndex и др.)</li> <li>контейнеризация: Docker, OpenShift</li> </ul> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>Ипотека выгоднее на 7% для каждого сотрудника и льготные условия кредитования</li> <li>Бесплатная подписка СберПрайм+</li> <li>Скидки на продукты компаний-партнеров</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>Корпоративная пенсионная программа</li> <li>Обучение за счет компании: онлайн курсы в онлайн-школе Сбера и неограниченный доступ к библиотеке, обучение в Корпоративном университете, тренинги, митапы и возможность получить новую квалификацию</li> <li>Крупнейшее DS&amp;AI community – более 600 DS банка, регулярный обмен знаниями, опытом и лучшими практиками, интерактивные лекции и мастер-классы от ведущих ВУЗов и экспертов технологических компаний, дайджест о самых последних разработках в области DS&amp;AI и отчеты с крупнейших конференций мира, регулярные внутренние митапы</li> </ul>",,,[],2025-06-24T18:47:04+0300
121966772,Middle Data Scientist (Блок Финансы),,,,От 3 до 6 лет,Полный день,Полная занятость,"<p>Основным направлением работы команды является разработка моделей кредитования юридических лиц (КЮЛ) для Блока Финансы. Ключевыми задачами являются:</p> <p>· CLTV ЮЛ</p> <p>· Модели эластичности ЮЛ</p> <p>· Модели ценообразования кредита, комплексного кредитного предложения</p> <p>· Модели единой трансфертной ставки.</p><h3><strong>Обязанности</strong></h3> <p>Построение и проверка бизнес-гипотез: от сбора ТЗ до реализации пилота</p> <p>Работа с большими массивами данных (Spark, Hadoop, GreenPlum): поиск, объединение и нормализация данных, выявление инсайтов</p> <p>Разработка ML-моделей (классификация, кластеризация, регрессия – преимущественно классический ML) </p> <p>Тестирование целесообразности применения SOTA подходов в моделировании</p> <p>Общение с заказчиками и DE</p> <p>Работа с командой DS-разработчиков</p> <p>Подведение итогов пилотов, участие в A/B тестировании.</p><h3><strong>Требования</strong></h3> <ul> <li>Опыт работы Data Scientist от 2 лет</li> <li>Образование по направлениям &quot;Математика&quot;, «Физика», «Мат. методы в экономике», (желательно выпускники - МГУ, МФТИ, ВШЭ и других ведущих вузов страны)</li> <li>Глубокие знания в области теории вероятностей, статистики</li> <li>Понимание основных ML-алгоритмов</li> <li>Владение Python и основными библиотеками для анализа данных (numpy, sklearn, pandas, matplotlib/seaborn/plotly, catboost/lightgbm/xgboost, etc.)</li> <li>Владение одним из фреймворков DL, pyspark - преимущество</li> <li>.Навыки работы с генеративными AI-моделями; опыт создания AI-агентов и использования их в работе будет преимуществом.</li> </ul><h3><strong>Условия</strong></h3> <ul> <li>комфортный современный офис рядом с м. Кутузовская</li> <li>ежегодный пересмотр зарплаты, годовая премия</li> <li>корпоративный спортзал и зоны отдыха</li> <li>более 400 образовательных программ СберУниверситета для профессионального и карьерного развития</li> <li>программа адаптации и помощь руководителя на старте</li> <li>расширенный ДМС, льготное страхование для семьи и корпоративная пенсионная программа</li> <li>ипотека выгоднее до 4% для каждого сотрудника</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров</li> <li>вознаграждение за рекомендацию друзей в команду Сбера.</li> </ul>",,,[],2025-06-23T16:29:04+0300
121101288,Senior Data Scientist,,,,От 3 до 6 лет,Полный день,Полная занятость,"<p><strong>Казахтелеком</strong> — крупнейший оператор телекоммуникаций Казахстана, лидер в сфере цифровых решений и инфокоммуникаций.</p> <p>Работа в <strong>Казахтелеком</strong> — это не просто стабильность и надежность, а возможность внести вклад в развитие цифрового будущего страны и раскрыть свой профессиональный потенциал.</p> <p><strong>Основные обязанности:</strong></p> <ul> <li> <p>Разработка ML/AI-моделей, участие во всех этапах проектов — от исследования данных до внедрения;</p> </li> <li> <p>Работа с большими данными: очистка, анализ, создание признаков (фичей);</p> </li> <li> <p>Проведение A/B-тестов, проверка гипотез, оценка качества моделей;</p> </li> <li> <p>Поддержка и улучшение существующих решений, сопровождение моделей;</p> </li> <li> <p>Подготовка презентаций и отчетных материалов;</p> </li> <li> <p>Взаимодействие с архитекторами, аналитиками и инженерами данных.</p> </li> </ul> <p><strong>Требования:</strong></p> <ul> <li> <p>Опыт работы Data Scientist от 3 лет;</p> </li> <li> <p>Уверенное владение Python, SQL и ML-библиотеками (scikit-learn, xgboost, lightgbm, CatBoost и др.);</p> </li> <li> <p>Хорошее понимание математических основ машинного обучения и статистики;</p> </li> <li> <p>Опыт работы с инструментами визуализации и презентации данных;</p> </li> <li> <p>Опыт внедрения моделей в production будет преимуществом;</p> </li> <li> <p>Высшее образование в области математики, информатики, физики или смежных аналитических дисциплин.</p> </li> </ul> <strong>Условия:</strong> <ul> <li> <p>Работа в национальном лидере телекоммуникаций</p> </li> <li> <p>Своевременная и конкурентная заработная плата;</p> </li> <li> <p>Премии, бонусы, корпоративные льготы;</p> </li> <li> <p>Официальное трудоустройство согласно Трудовому кодексу РК;</p> </li> <li> <p>Дополнительное медицинское страхование, 30 календарных дней отпуска.</p> </li> </ul>",,,[],2025-06-23T15:02:03+0300
121101281,Team Lead Data Scientist,,,,От 3 до 6 лет,Полный день,Полная занятость,"<p><strong>Казахтелеком</strong> — крупнейший оператор телекоммуникаций Казахстана, лидер в сфере цифровых решений и инфокоммуникаций.</p> <p>Работа в <strong>Казахтелеком</strong> — это не просто стабильность и надежность, а возможность внести вклад в развитие цифрового будущего страны и раскрыть свой профессиональный потенциал.</p> <p><strong>Обязанности:</strong></p> <ul> <li> <p>Управлять командой Data Scientists: ставить задачи, контролировать сроки, наставлять;</p> </li> <li> <p>Определять техническое направление проектов, выбирать архитектуру и методики;</p> </li> <li> <p>Разрабатывать и внедрять модели машинного обучения и аналитические решения;</p> </li> <li> <p>Сопровождать модели: мониторинг, валидация, проведение A/B-тестов;</p> </li> <li> <p>Взаимодействовать с бизнес-подразделениями и продуктовыми командами;</p> </li> <li> <p>Развивать практики MLOps вместе с инженерами;</p> </li> <li> <p>Оценивать эффективность решений по бизнес-метрикам.</p> </li> </ul> <p><strong>Требования:</strong></p> <ul> <li> <p>Опыт работы в Data Science / Machine Learning от 4 лет;</p> </li> <li> <p>Уверенные знания Python, SQL и библиотек (scikit-learn, pandas, numpy, xgboost, lightgbm, PyTorch/TensorFlow — будет плюсом);</p> </li> <li> <p>Понимание DevOps/MLOps: CI/CD, Docker, MLFlow и т.п.;</p> </li> <li> <p>Опыт руководства командой от 2 человек и ведения end-to-end проектов;</p> </li> <li> <p>Высшее образование в математике, статистике, машинном обучении или смежных областях;</p> </li> <li> <p>Навыки коммуникации с бизнесом и презентации результатов для нетехнической аудитории.<br /><br /><strong>Условия:</strong></p> </li> <li> <p>Работа в национальном лидере телекоммуникаций</p> </li> <li> <p>Своевременная и конкурентная заработная плата;</p> </li> <li> <p>Премии, бонусы, корпоративные льготы;</p> </li> <li> <p>Официальное трудоустройство согласно Трудовому кодексу РК;</p> </li> <li> <p>Дополнительное медицинское страхование, 30 календарных дней отпуска.</p> </li> </ul>",,,[],2025-06-23T15:02:08+0300
122024024,"Senior NLP Engineer / NLP Data Scientist (LLM, GigaChat)",,,,От 1 года до 3 лет,Полный день,Полная занятость,"<p>Мы — AI-команда, работающая на стыке науки и бизнеса. Мы создаём</p> <p>передовые AI-решения, интегрируя большие языковые модели (LLM) в ключевые процессы компании. Одна из наших технологий — GigaChat, но мы не ограничиваемся только им: экспериментируем с моделями LLaMA, Mistral, GPT, Falcon и другими.</p> <p>Мы не просто разрабатываем прототипы, но и внедряем наши решения в реальную работу сотрудников и клиентов по всей стране.</p> <p>Основные направления:</p> <p>• AI Агенты для автоматизированного определения тематик обращений через различные каналы обращения</p> <p>• AI Агенты для автоматизированного определения корневых причин обращений через различные каналы обращения</p> <p>• AI Агенты для автоматизированного самарризации и формирования рекомендаций по полученным обращениям через различные каналы обращения</p> <p>•Создание пользовательского интерфейса для получения результата анализа ОС на основе диалогового чат бота без навыков hard skill у конечного пользователя системы</p> <p> </p> <p><strong>Обязанности:</strong></p> <p>• Проведение исследований и проверка гипотез с использованием LLM в прикладных</p> <p>бизнес-задачах, генерация идей по дальнейшему развитию продуктов.</p> <p>• Разработка и внедрение продуктов на основе NLP-моделей (Text Classification,</p> <p>Summarization, QA, Text Ranking, Language Modeling).</p> <p>• Интеграция современных фреймворков для создания LLM-решений, таких как</p> <p>LangChain и GigaChain, а также эксперименты с prompt-tuning и динамической</p> <p>генерацией промтов.</p> <p>• Оптимизация векторного поиска с FAISS, Pinecone, Weaviate и интеграция его в LLM-</p> <p>системы и системы оценки качества.</p> <p>• Разработка новых подходов и процессов разметки данных для оценки качества работы</p> <p>LLM-моделей совместно с исследователями и бизнес-заказчиками, включая RLHF</p> <p>(обучение с подкреплением с участием человека).</p> <p>• Оптимизация пайплайна исполнения на CPU/GPU инфраструктуре с использованием</p> <p>vLLM, FlashInfer, DeepSpeed, Nvidia Triton Inference Server, ZeRO.</p> <p><strong>Что нужно знать и уметь:</strong></p> <p>✅ Опыт работы с LLM-моделями (GigaChat, YandexGPT, GPT, LLaMA, Mistral, Falcon и</p> <p>др.).</p> <p>✅ Владение Python, PyTorch, Hugging Face Transformers и умение писать чистый и эффективный код.</p> <p>✅ Знание основ fine-tuning трансформеров и адаптивного обучения (LoRA, QLoRA).</p> <p>✅ Опыт работы с векторными БД (FAISS, Pinecone, Weaviate).</p> <p>✅ Понимание процессов MLOps (развёртывание, мониторинг, CI/CD, Docker, Kubernetes).</p> <p>✅ Опыт работы с Git, SQL, API.</p> <p> </p> <p><strong>Условия работы:</strong></p> <p>1. Уникальные масштабные проекты, работа в приоритетном направлении.</p> <p>2. Достойная заработная плата (оклад + годовая премия).</p> <p>3. Современные рабочие места и программное обеспечение.</p> <p>4. Выгодные условия по ипотеке и кредитованию.</p> <p>5. Бесплатная подписка СберПрайм+.</p> <p>6. Скидки на продукты компаний-партнёров (Okko, СберМаркет, Delivery Club,</p> <p>Самокат, СберЕаптека и другие).</p> <p>7. ДМС с первого дня и льготное страхование для близких.</p> <p>8. Корпоративная пенсионная программа.</p> <p>9. Обучение за счёт компании: онлайн-курсы, доступ к библиотеке, корпоративный</p> <p>университет, тренинги, митапы и повышение квалификации.</p>",,,[],2025-06-24T18:54:44+0300
117796801,Data Scientist (скоринговые модели),,,,От 1 года до 3 лет,Полный день,Полная занятость,"<strong>Обязанности:</strong><br />• разработка и поддержание моделей кредитного риска для поточного кредитования малого и среднего бизнеса (PD, EAD, LGD);<br />• разработка и поддержание различных внутренних моделей кредитного риска (PD, модель выручки и др.) с помощью методов машинного обучения (логистическая регрессия, градиентный бустинг и др.);<br />• аналитика слабоструктурированных данных в Hadoop, создание новых признаков и их применение в моделях;<br />• эксперименты с нестандартными для классического скоринга подходами для моделирования (например применение методов NLP для анализа данных о юрлицах, не укладывающихся в реляционную модель данных);<br />• поведенческая аналитика и сегментация;<br />• анализ эффективности новых источников данных, тестирование моделей кредитного риска на новых источниках данных.<br /><br /><strong>Требования:</strong><br />• физико-математическое, экономико-математическое образование;<br />• хорошее знание теории вероятностей и математической статистики, методов машинного обучения;<br />• развитое логическое мышление;<br />• опыт аналитической работы от 1 года, в том числе опыт разработки статистических моделей;<br />• умение работать с данными (анализ, очистка, подготовка, отбор и создание признаков), навыки написания SQL-запросов;<br />• знание Python (в частности, библиотек, применяемых для анализа данных: scipy, pandas, scikit-learn, xgboost, lightgbm и т.п.);<br />• опыт с работы с Hadoop (Hive, Impala, Apache Spark);<br />• опыт работы в Jira/Confluence/Bitbucket<br />• желателен опыт работы с юридическими лицами, понимание, как устроена отчетность, какие модели можно применять для анализа компаний<br />• владение английским языком на уровне, как минимум, позволяющем свободно читать специализированную литературу.<br /><br /><strong>Условия:</strong><br />• Стабильную работу в одном из крупнейших банков страны<br />• Сильное DS community, большое разнообразие рабочих и внерабочих активностей. telegram: @aaanalytics<br />• Конкурентную заработную плату, соцпакет.<br />• Условия для роста и развития (в т.ч. конференции, тренинги, внутренние программы развития).<br />• Дружный коллектив единомышленников (все специалисты, занимающиеся машинным обучением объединены одним департаментом для максимально плотного и продуктивного обмена знаниями).<br />• Передовой стек технологий, высокопроизводительное оборудование.<br />• Возможность решать разнообразные прикладные задачи с выводом в промышленную эксплуатацию, возможность существенно влиять на результат (в т.ч. в бизнес-смысле) и способы его достижения (вплоть до внесения изменений в архитектуру).<br />• Квартальный бонус по результатам работы;<br />• ДМС, страхование жизни;<br />• корпоративное обучение;",,,[],2025-06-17T09:50:10+0300
121937783,"Data Scientist (блок ""В2С"")",,,,От 3 до 6 лет,Полный день,Полная занятость,"<p>Мы — активно развиваем новое направление монетизации данных. Наша цель — максимально эффективно использовать данные для создания новых продуктов и улучшения клиентского опыта. Мы работаем с передовыми технологиями и решаем сложные, нетривиальные задачи.</p><h3><strong>Обязанности</strong></h3> <ul> <li>Разрабатывать и внедрять решения в области ML для задач нового направления монетизации данных.</li> <li>Решать задачи мэтчинга данных, построения графов и анализа связей.</li> <li>Применять классические методы машинного обучения и разрабатывать модели Deep Learning.</li> <li>Взаимодействовать с командами аналитиков, инженеров данных и продуктовых менеджеров для поиска новых возможностей монетизации.</li> <li>Оптимизировать существующие модели и искать инновационные подходы для повышения их эффективности.</li> </ul><h3><strong>Требования</strong></h3> <ul> <li>Глубокие знания и практический опыт в машинном обучении (supervised и unsupervised методы), а также нейронных сетях.</li> <li>Уверенные навыки программирования на <strong>Python</strong>.</li> <li>Опыт работы с фреймворками глубокого обучения (мы пишем на <strong>PyTorch</strong>).</li> <li>Опыт работы с большими объемами данных и системами распределенных вычислений (Spark/Hadoop).</li> <li>Умение решать нетривиальные задачи, предлагать и обосновывать оптимальные решения.</li> </ul><h3><strong>Условия</strong></h3> <ul> <li>комфортный современный офис рядом с м. Кутузовская</li> <li>возможность выбрать удобный график – офис/гибрид</li> <li>ежегодный пересмотр зарплаты, годовая премия</li> <li>корпоративный спортзал и зоны отдыха</li> <li>более 400 образовательных программ СберУниверситета для профессионального и карьерного развития</li> <li>расширенный ДМС, льготное страхование для семьи и корпоративная пенсионная программа</li> <li>ипотека для сотрудников выгоднее до 7%</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров</li> <li>вознаграждение за рекомендацию друзей в команду Сбера.</li> </ul>",,,[],2025-06-23T11:04:00+0300
121870232,Data Scientist (ЦКР),,,,От 1 года до 3 лет,Полный день,Полная занятость,"<p>Наша команда корпоративно-инвестиционного бизнеса (КИБ) Сбера активно развивает направление создания и использования больших языковых моделей (LLM GigaChat). Необходимо будет заниматься разработкой LLM модели, которая взаимодействует с юридическими лицами через сеть контакт-центров по всей России.</p> <h3><strong>Обязанности</strong></h3> <ul> <li>Проверка бизнес-гипотез с использованием LLM на большом количестве данных на кластере с GPU</li> <li>Развитие пайплайна обработки данных и обучения LLM для проведения A/B тестов в продуктах</li> <li>Организация процесса мониторинга качества LLM</li> <li>Тестирование, анализ и ранжирование сильных и слабых сторон различных моделей</li> <li>Участие в формировании требований и необходимых данных по улучшению моделей.</li> </ul> <h3><strong>Требования</strong></h3> <ul> <li>Умение решать на практике NLP задачи с использованием LLM (pytorch, transformers)</li> <li>Способность оценивать качество полученного результата генеративных LLM</li> <li>Инструментальное владение AI для анализа, генерации и автоматизации.</li> </ul> <h3><strong>Условия</strong></h3> <ul> <li>Формат работы - офис на ИС, далее гибрид (ст.м.Кутузовская)</li> <li>Ежегодный пересмотр зарплаты и годовая премия</li> <li>Корпоративный спортзал и зоны отдыха</li> <li>Более 400 образовательных программ СберУниверситета для профессионального и карьерного развития</li> <li>Гибкий дисконт по ипотечному кредиту, равный 1/3 ключевой ставки ЦБ</li> <li>Расширенный ДМС, льготное страхование для семьи и корпоративная пенсионная программа</li> <li>Бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров</li> <li>Вознаграждение за рекомендацию друзей в команду Сбера.</li> </ul>",,,[],2025-06-20T09:29:00+0300
120596713,Data Scientist (Рекомендательные системы),,,,От 3 до 6 лет,Удаленная работа,Полная занятость,"<p><strong>1221Systems </strong>– аккредитованная IT-компания, специализирующаяся на разработке IT-решений для бизнеса розничной и оптовой торговли.</p> <p>Наша компания выполняет разработку IT-продуктов группы компании &quot;Сладкая жизнь&quot; – одного из крупнейших дистрибьюторов продуктов питания в России.</p> <p>На данный момент находимся в поиске <strong>Middle</strong> <strong>Data Scientist</strong> на проект по разработке сервиса рекомендаций для ритейла (персональные и общие товарные рекомендации).</p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>разрабатывать рекомендательные системы для ритейла;</li> <li>строить решение для задачи рекомендации промо-товаров и подбору оптимальной скидки;</li> <li>проводить эксперименты в рамках других задач клиентской аналитики;</li> <li>анализировать и визуализировать данные, выявлять закономерности, представлять результаты;</li> <li>выводить разработанные решения в прод (есть возможность прокачать MLOps).</li> </ul> <p><strong>Чего мы ждём от кандидата:</strong></p> <ul> <li>коммерческий опыт работы с рекомендательными системами;</li> <li>глубокое понимание RecSys алгоритмов (как базовых, так и DL);</li> <li>знание алгоритмов и метрик для решения задачи ранжирования;</li> <li>выбор метрик и их обоснование;</li> <li>опыт работы с PyTorch;</li> <li>практическое применение различных моделей бустинга.</li> </ul> <p><em>Стек технологий:</em></p> <ul> <li>ML (Scikit-learn / LightGBM / CatBoost),</li> <li>EDA (Pandas / NumPy / SciPy / Plotly)</li> <li>RecSys (Implicit / LightFM / SVD / DL models)</li> <li>знание технологий из стека: Docker, kubernetes</li> </ul> <p><br /><em>Будет плюсом:</em></p> <ul> <li>разработка рекомендательных систем для ритейла;</li> <li>опыт работы с большими данными;</li> <li>практическое использование сервисов YandexCloud или других облачных сервисов;</li> <li>опыт работы с API (flask, fastapi);</li> <li>опыт прогнозирования оптимальной скидки;</li> <li>применение LLM для решения бизнес-задач.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>оформление по ТК, полностью белая конкурентная зарплата;</li> <li>программа Кафетерия льгот после испытательного срока (ДМС, компенсация затрат на изучение английского языка, занятия спортом или путешествия для себя и семьи, покупку оборудования для работы);</li> <li>4 дополнительных оплачиваемых day off для лечения в течение года;</li> <li>программа адаптации, обучения, разработка индивидуального плана развития;</li> <li>посещение за счёт компании топовых профильных конференций;</li> <li>комплект необходимого для работы оборудования;</li> <li>удалённый или гибридный режим работы, гибкое начало рабочего дня;</li> <li>демократичные отношения с руководством, все идеи обсуждаются с участием команды;</li> <li>офлайн и онлайн корпоративы, подарки для сотрудников и их детей.</li> </ul>",,,[],2025-06-19T12:03:35+0300
120042896,Data Scientist,,,,От 3 до 6 лет,Полный день,Полная занятость,"<p>Хотите работать в одном из основных подразделениях Сбера и развивать AI в потребительском кредитовании, вкладах, комиссионных продуктах? Тогда мы ждем вас!</p> <p>Ищем тимлида R&amp;D в небольшую, но сильную и эффективную команду DS, которая умеет быстро и качественно проверять гипотезы, строить ML модели, консультировать бизнес, проводить воркшопы. Команда придумывает то, что еще никто не делал в банке или даже стране.</p> <p>Вас встретит дружная команда, мощные кластеры, много данных и самое главное – интересные и сложные задачи.</p> <p>Мы разрабатываем и внедряем решения от идеи до вывода в промышленную эксплуатацию, включая исследования источников, построение витрин, разработку моделей.</p> <p>Мы строим: модели для AI-помощников, модели индивидуальных предложений, CV, NLP, time series. Будет много Disrupt инициатив и уникальная возможность не только их делать, но и придумывать.</p><h3><strong>Обязанности</strong></h3> <ul> <li>выявление бизнес-потребностей, перевод бизнес-целей на язык DS.</li> <li>постановка требований к моделям</li> <li>участие в проектировании AI-помощников и мультиагентных систем</li> <li>перевод с языка математики на язык бизнеса, презентация результатов работы бизнесу</li> <li>сбор данных и обучение моделей, документирование результатов</li> <li>проведение экспериментов и оценка их результатов</li> <li>планирование работы команды, помощь в решении их задач</li> <li>участие в процессе валидации моделей, процессе согласование фин. эффектов</li> <li>совершенствование алгоритмов</li> <li>лидировать команду из 3-4 человек, в которой будет возможность сразу проявить себя</li> <li>найм новых участников команды.</li> </ul><h3><strong>Требования</strong></h3> <ul> <li>опыт проведения код-ревью, руководства командой, наставничества</li> <li>опыт решения ML задач от 3 лет (в первую очередь интересует опыт с табличными данными и временными рядами)</li> <li>большой опыт использования python, spark, pandas, numpy, sklearn, библиотек визуализации, проверки и очистки данных</li> <li>опыт проверки качества моделей, анализа их работы, поиска ошибок (как в коде, так и логических)</li> <li>понимать и разбираться в математической статистике и теории вероятностей</li> <li>уверенное знание SQL</li> <li>навыки работы с генеративными AI-моделями; опыт создания AI-агентов и использования их в работе будет преимуществом.</li> </ul> <p>Будет плюсом:</p> <ul> <li>опыт работы с NLP</li> <li>успехи в ML соревнованиях</li> <li>опыт оптимизации пайплайнов по времени и по памяти</li> <li>опыт научной/ исследовательской деятельности в области ИИ.</li> </ul><h3><strong>Условия</strong></h3> <ul> <li>комфортный современный офис рядом с м. Кутузовская</li> <li>фултайм офис, гибкое начало дня</li> <li>корпоративный спортзал и зоны отдыха</li> <li>более 400 образовательных программ СберУниверситета для профессионального и карьерного развития</li> <li>расширенный ДМС, льготное страхование для семьи и корпоративная пенсионная программа</li> <li>гибкий дисконт по ипотечному кредиту, равный 1/3 ключевой ставки ЦБ</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров</li> <li>вознаграждение за рекомендацию друзей в команду Сбера.</li> </ul>",,,[],2025-06-23T11:21:00+0300
